pop1	ecotype1	pop2	ecotype2	geography	ecology	intercept	recomb_rate	ds	gene_count	linear_model_warning	n_windows_dxy	n_windows_fst	group	reg1	reg2	geography2	group2
ln	marine	sr	marine	allo	S	-3.968	0.124	0.403	0.033	NA	2831	3038	allo_S	ns	ns	para	para_S
ln	marine	sr	white	allo	D	-3.722	0.101	0.278	0.031	NA	2981	3150	allo_D	ns	ns	para	para_D
lq	benthic	al	marine	allo	D	-2.484	-0.102	-0.244	0.008	NA	1212	2384	allo_D	bc	ns	allo	allo_D
lq	benthic	bea	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	221	allo_D	bc	al	allo	allo_D
lq	benthic	boot	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	302	allo_D	bc	bc	para	para_D
lq	benthic	boot	stream	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	281	allo_D	bc	bc	para	para_D
lq	benthic	cl	marine	allo	D	-2.942	-0.066	0.31	-0.021	NA	846	2084	allo_D	bc	ns	allo	allo_D
lq	benthic	cl	white	allo	D	-2.716	-0.073	0.142	-0.034	NA	1216	2370	allo_D	bc	ns	allo	allo_D
lq	benthic	constance	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	1	326	allo_D	bc	sl	allo	allo_D
lq	benthic	constance	stream	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	1	339	allo_D	bc	sl	allo	allo_D
lq	benthic	cp	marine	allo	D	-2.765	-0.126	0.251	-0.02	NA	1699	2724	allo_D	bc	ns	allo	allo_D
lq	benthic	cr	stream	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	3	536	allo_D	bc	or	allo	allo_D
lq	benthic	cs	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	4	684	allo_D	bc	or	allo	allo_D
lq	benthic	denmark	marine	allo	D	-2.177	-0.38	-0.057	-0.016	NA	652	2075	allo_D	bc	ne	allo	allo_D
lq	benthic	geneva	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	293	allo_D	bc	sl	allo	allo_D
lq	benthic	geneva	stream	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	1	296	allo_D	bc	sl	allo	allo_D
lq	benthic	hadsten	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	1	457	allo_D	bc	ne	allo	allo_D
lq	benthic	hald	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	1	512	allo_D	bc	ne	allo	allo_D
lq	benthic	japan	japansea	allo	D	-3.258	0.037	0.451	-0.056	NA	2920	3709	allo_D	bc	jp	allo	allo_D
lq	benthic	japan	marine	allo	D	-2.266	-0.131	-0.179	-0.043	NA	2854	3409	allo_D	bc	jp	allo	allo_D
lq	benthic	joes	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	294	allo_D	bc	bc	para	para_D
lq	benthic	joes	stream	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	279	allo_D	bc	bc	para	para_D
lq	benthic	litcampbell	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	16	144	allo_D	bc	bc	para	para_D
lq	benthic	ln	marine	allo	D	-2.656	-0.126	0.041	-0.001	NA	1372	2506	allo_D	bc	ns	allo	allo_D
lq	benthic	lq	limnetic	para	D	-2.68	-0.186	0.376	-0.031	NA	783	1882	para_D	bc	bc	para	para_D
lq	benthic	mariager	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	1	503	allo_D	bc	ne	allo	allo_D
lq	benthic	mh	marine	allo	D	-2.897	-0.179	0.419	0.001	NA	624	1880	allo_D	bc	ns	allo	allo_D
lq	benthic	mh	white	allo	D	-1.963	-0.036	-0.886	-0.009	NA	405	1585	allo_D	bc	ns	allo	allo_D
lq	benthic	misty	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	353	allo_D	bc	bc	para	para_D
lq	benthic	misty	stream	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	354	allo_D	bc	bc	para	para_D
lq	benthic	ms	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	1	467	allo_D	bc	or	allo	allo_D
lq	benthic	mud	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	255	allo_D	bc	al	allo	allo_D
lq	benthic	pcr	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	3	631	allo_D	bc	or	allo	allo_D
lq	benthic	pl	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	3	504	allo_D	bc	or	allo	allo_D
lq	benthic	rab	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	68	allo_D	bc	al	allo	allo_D
lq	benthic	rb	stream	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	1	505	allo_D	bc	or	allo	allo_D
lq	benthic	res	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	216	allo_D	bc	al	allo	allo_D
lq	benthic	roberts	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	396	allo_D	bc	bc	para	para_D
lq	benthic	roberts	stream	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	342	allo_D	bc	bc	para	para_D
lq	benthic	sj	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	3	679	allo_D	bc	or	allo	allo_D
lq	benthic	sk	marine	allo	D	-3.471	-0.028	0.536	0.023	NA	1030	2227	allo_D	bc	ns	allo	allo_D
lq	benthic	sr	marine	allo	D	-2.864	-0.077	0.216	-0.012	NA	1084	2302	allo_D	bc	ns	allo	allo_D
lq	benthic	sr	white	allo	D	-3.017	-0.064	0.455	-0.036	NA	1226	2363	allo_D	bc	ns	allo	allo_D
lq	benthic	stl	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	3	492	allo_D	bc	or	allo	allo_D
lq	benthic	wc	stream	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	4	633	allo_D	bc	or	allo	allo_D
lq	limnetic	al	marine	allo	D	-5.077	-0.044	1.9	0.087	NA	188	1239	allo_D	bc	ns	allo	allo_D
lq	limnetic	bea	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	63	allo_D	bc	al	allo	allo_D
lq	limnetic	boot	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	78	allo_D	bc	bc	para	para_D
lq	limnetic	boot	stream	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	74	allo_D	bc	bc	para	para_D
lq	limnetic	cl	marine	allo	D	-2.648	-0.032	-0.286	0.036	NA	141	1164	allo_D	bc	ns	allo	allo_D
lq	limnetic	cl	white	allo	D	-1.585	-0.062	-1.635	0.047	NA	200	1266	allo_D	bc	ns	allo	allo_D
lq	limnetic	constance	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	81	allo_D	bc	sl	allo	allo_D
lq	limnetic	constance	stream	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	83	allo_D	bc	sl	allo	allo_D
lq	limnetic	cp	marine	allo	D	-4.164	0.08	0.998	0.005	NA	273	1374	allo_D	bc	ns	allo	allo_D
lq	limnetic	cr	stream	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	157	allo_D	bc	or	allo	allo_D
lq	limnetic	cs	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	210	allo_D	bc	or	allo	allo_D
lq	limnetic	denmark	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	56	981	allo_D	bc	ne	allo	allo_D
lq	limnetic	geneva	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	70	allo_D	bc	sl	allo	allo_D
lq	limnetic	geneva	stream	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	70	allo_D	bc	sl	allo	allo_D
lq	limnetic	hadsten	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	126	allo_D	bc	ne	allo	allo_D
lq	limnetic	hald	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	145	allo_D	bc	ne	allo	allo_D
lq	limnetic	japan	japansea	allo	D	-3.823	0.065	1.268	-0.134	NA	938	3070	allo_D	bc	jp	allo	allo_D
lq	limnetic	japan	marine	allo	D	-2.972	-0.028	0.571	-0.092	NA	885	2340	allo_D	bc	jp	allo	allo_D
lq	limnetic	joes	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	77	allo_D	bc	bc	para	para_D
lq	limnetic	joes	stream	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	73	allo_D	bc	bc	para	para_D
lq	limnetic	litcampbell	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	3	48	allo_D	bc	bc	para	para_D
lq	limnetic	ln	marine	allo	D	-2.395	0.067	-1.213	0.067	NA	214	1289	allo_D	bc	ns	allo	allo_D
lq	limnetic	mariager	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	148	allo_D	bc	ne	allo	allo_D
lq	limnetic	mh	marine	allo	D	-0.965	-0.03	-2.529	0.093	NA	101	1035	allo_D	bc	ns	allo	allo_D
lq	limnetic	mh	white	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	63	866	allo_D	bc	ns	allo	allo_D
lq	limnetic	misty	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	107	allo_D	bc	bc	para	para_D
lq	limnetic	misty	stream	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	113	allo_D	bc	bc	para	para_D
lq	limnetic	ms	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	143	allo_D	bc	or	allo	allo_D
lq	limnetic	mud	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	72	allo_D	bc	al	allo	allo_D
lq	limnetic	pcr	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	200	allo_D	bc	or	allo	allo_D
lq	limnetic	pl	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	150	allo_D	bc	or	allo	allo_D
lq	limnetic	rab	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	21	allo_D	bc	al	allo	allo_D
lq	limnetic	rb	stream	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	138	allo_D	bc	or	allo	allo_D
lq	limnetic	res	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	64	allo_D	bc	al	allo	allo_D
lq	limnetic	roberts	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	121	allo_D	bc	bc	para	para_D
lq	limnetic	roberts	stream	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	100	allo_D	bc	bc	para	para_D
lq	limnetic	sj	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	216	allo_D	bc	or	allo	allo_D
lq	limnetic	sk	marine	allo	D	-1.011	0.095	-2.641	0.025	NA	148	1157	allo_D	bc	ns	allo	allo_D
lq	limnetic	sr	marine	allo	D	-2.902	0.083	-0.656	0.059	NA	171	1224	allo_D	bc	ns	allo	allo_D
lq	limnetic	sr	white	allo	D	-5.806	0.089	2.015	0.138	NA	201	1272	allo_D	bc	ns	allo	allo_D
lq	limnetic	stl	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	138	allo_D	bc	or	allo	allo_D
lq	limnetic	wc	stream	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	216	allo_D	bc	or	allo	allo_D
mariager	marine	al	marine	allo	S	NA	NA	NA	NA	Low data, aborting model fitting	1	235	allo_S	ne	ns	allo	allo_S
mariager	marine	bea	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	39	1756	allo_D	ne	al	allo	allo_D
mariager	marine	boot	lake	allo	D	-3.251	0.039	0.559	-0.074	NA	526	2269	allo_D	ne	bc	allo	allo_D
mariager	marine	boot	stream	allo	D	-1.698	-0.026	-1.333	0.014	NA	399	2223	allo_D	ne	bc	allo	allo_D
mariager	marine	cl	marine	allo	S	NA	NA	NA	NA	Low data, aborting model fitting	0	148	allo_S	ne	ns	allo	allo_S
mariager	marine	cl	white	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	259	allo_D	ne	ns	allo	allo_D
mariager	marine	constance	lake	allo	D	-1.046	0.094	-2.21	-0.053	NA	526	1909	allo_D	ne	sl	allo	allo_D
mariager	marine	constance	stream	allo	D	-2.114	0.061	-0.954	-0.041	NA	540	1925	allo_D	ne	sl	allo	allo_D
mariager	marine	cp	marine	allo	S	NA	NA	NA	NA	Low data, aborting model fitting	4	404	allo_S	ne	ns	allo	allo_S
mariager	marine	denmark	marine	allo	S	NA	NA	NA	NA	Low data, aborting model fitting	40	842	allo_S	ne	ne	para	para_S
mariager	marine	geneva	lake	allo	D	-2.364	0.08	-1.133	0.031	NA	532	1880	allo_D	ne	sl	allo	allo_D
mariager	marine	geneva	stream	allo	D	-3.448	0.078	-0.522	0.121	NA	535	1872	allo_D	ne	sl	allo	allo_D
mariager	marine	japan	japansea	allo	D	-2.875	0.035	-0.176	-0.005	NA	1428	3347	allo_D	ne	jp	allo	allo_D
mariager	marine	japan	marine	allo	S	-3.709	0.101	0.441	-0.02	NA	1390	2789	allo_S	ne	jp	allo	allo_S
mariager	marine	joes	lake	allo	D	-2.368	-0.012	-0.875	0.059	NA	524	2293	allo_D	ne	bc	allo	allo_D
mariager	marine	joes	stream	allo	D	-1.765	-0.017	-1.599	0.074	NA	483	2272	allo_D	ne	bc	allo	allo_D
mariager	marine	litcampbell	marine	allo	S	NA	NA	NA	NA	Low data, aborting model fitting	2	73	allo_S	ne	bc	allo	allo_S
mariager	marine	ln	marine	allo	S	NA	NA	NA	NA	Low data, aborting model fitting	0	285	allo_S	ne	ns	allo	allo_S
mariager	marine	mh	marine	allo	S	NA	NA	NA	NA	Low data, aborting model fitting	0	117	allo_S	ne	ns	allo	allo_S
mariager	marine	mh	white	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	80	allo_D	ne	ns	allo	allo_D
mariager	marine	misty	lake	allo	D	-2.94	0.047	-0.324	0.027	NA	566	2482	allo_D	ne	bc	allo	allo_D
mariager	marine	misty	stream	allo	D	-2.481	0.066	-0.82	0.014	NA	561	2468	allo_D	ne	bc	allo	allo_D
mariager	marine	mud	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	60	1872	allo_D	ne	al	allo	allo_D
mariager	marine	rab	marine	allo	S	NA	NA	NA	NA	Low data, aborting model fitting	0	522	allo_S	ne	al	allo	allo_S
mariager	marine	res	marine	allo	S	NA	NA	NA	NA	Low data, aborting model fitting	45	1525	allo_S	ne	al	allo	allo_S
mariager	marine	roberts	lake	allo	D	-1.418	0.04	-2.247	0.079	NA	570	2552	allo_D	ne	bc	allo	allo_D
mariager	marine	roberts	stream	allo	D	-2.276	0.031	-1.127	0.055	NA	551	2462	allo_D	ne	bc	allo	allo_D
mariager	marine	sk	marine	allo	S	NA	NA	NA	NA	Low data, aborting model fitting	0	185	allo_S	ne	ns	allo	allo_S
mariager	marine	sr	marine	allo	S	NA	NA	NA	NA	Low data, aborting model fitting	0	205	allo_S	ne	ns	allo	allo_S
mariager	marine	sr	white	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	1	236	allo_D	ne	ns	allo	allo_D
mh	marine	mh	white	para	D	-4.033	0.095	0.623	0.031	NA	1652	2096	para_D	ns	ns	para	para_D
mh	marine	sk	marine	allo	S	-4.563	0.112	1.027	0.04	NA	2189	2543	allo_S	ns	ns	para	para_S
mh	marine	sr	marine	para	S	-4.166	0.122	0.592	0.035	NA	2213	2576	para_S	ns	ns	para	para_S
mh	marine	sr	white	para	D	-4.486	0.118	0.98	0.025	NA	2208	2552	para_D	ns	ns	para	para_D
mh	white	sk	marine	allo	D	-4.115	0.095	0.704	0.032	NA	1704	2157	allo_D	ns	ns	para	para_D
mh	white	sr	marine	para	D	-4.028	0.099	0.605	0.029	NA	1704	2158	para_D	ns	ns	para	para_D
mh	white	sr	white	para	S	-4.308	0.099	0.75	0.058	NA	1687	2123	para_S	ns	ns	para	para_S
misty	lake	al	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	280	allo_D	bc	ns	allo	allo_D
misty	lake	cl	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	175	allo_D	bc	ns	allo	allo_D
misty	lake	cl	white	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	286	allo_D	bc	ns	allo	allo_D
misty	lake	cp	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	2	464	allo_D	bc	ns	allo	allo_D
misty	lake	ln	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	1	320	allo_D	bc	ns	allo	allo_D
misty	lake	mh	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	139	allo_D	bc	ns	allo	allo_D
misty	lake	mh	white	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	97	allo_D	bc	ns	allo	allo_D
misty	lake	misty	stream	para	D	-3.555	0.01	0.124	0.085	NA	856	1942	para_D	bc	bc	para	para_D
misty	lake	roberts	lake	allo	S	-3.104	0.009	-0.767	0.153	NA	900	2265	allo_S	bc	bc	para	para_S
misty	lake	roberts	stream	allo	D	-3.265	0	-0.551	0.155	NA	869	2204	allo_D	bc	bc	para	para_D
misty	lake	sk	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	216	allo_D	bc	ns	allo	allo_D
misty	lake	sr	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	245	allo_D	bc	ns	allo	allo_D
misty	lake	sr	white	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	289	allo_D	bc	ns	allo	allo_D
misty	stream	al	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	278	allo_D	bc	ns	allo	allo_D
misty	stream	cl	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	177	allo_D	bc	ns	allo	allo_D
misty	stream	cl	white	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	282	allo_D	bc	ns	allo	allo_D
misty	stream	cp	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	2	467	allo_D	bc	ns	allo	allo_D
misty	stream	ln	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	1	321	allo_D	bc	ns	allo	allo_D
misty	stream	mh	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	140	allo_D	bc	ns	allo	allo_D
misty	stream	mh	white	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	95	allo_D	bc	ns	allo	allo_D
misty	stream	roberts	lake	allo	D	-2.781	0.01	-0.811	0.105	NA	893	2245	allo_D	bc	bc	para	para_D
misty	stream	roberts	stream	allo	S	-3.03	-0.065	-0.385	0.124	NA	865	2202	allo_S	bc	bc	para	para_S
misty	stream	sk	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	214	allo_D	bc	ns	allo	allo_D
misty	stream	sr	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	245	allo_D	bc	ns	allo	allo_D
misty	stream	sr	white	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	282	allo_D	bc	ns	allo	allo_D
ms	marine	al	marine	allo	S	NA	NA	NA	NA	Low data, aborting model fitting	0	352	allo_S	or	ns	allo	allo_S
ms	marine	bea	lake	allo	D	2.326	-0.018	-5.641	-0.022	NA	105	1818	allo_D	or	al	allo	allo_D
ms	marine	boot	lake	allo	D	-4.007	0	0.476	0.113	NA	690	2268	allo_D	or	bc	allo	allo_D
ms	marine	boot	stream	allo	D	-3.612	-0.077	-0.278	0.198	NA	568	2260	allo_D	or	bc	allo	allo_D
ms	marine	cl	marine	allo	S	NA	NA	NA	NA	Low data, aborting model fitting	0	229	allo_S	or	ns	allo	allo_S
ms	marine	cl	white	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	346	allo_D	or	ns	allo	allo_D
ms	marine	constance	lake	allo	D	-3.095	0.065	0.439	-0.115	NA	692	2277	allo_D	or	sl	allo	allo_D
ms	marine	constance	stream	allo	D	-3.218	0.079	0.191	-0.053	NA	700	2293	allo_D	or	sl	allo	allo_D
ms	marine	cp	marine	allo	S	NA	NA	NA	NA	Low data, aborting model fitting	1	539	allo_S	or	ns	allo	allo_S
ms	marine	denmark	marine	allo	S	NA	NA	NA	NA	Low data, aborting model fitting	34	1213	allo_S	or	ne	allo	allo_S
ms	marine	geneva	lake	allo	D	-2.459	0.065	-0.262	-0.107	NA	688	2235	allo_D	or	sl	allo	allo_D
ms	marine	geneva	stream	allo	D	-2.021	0.022	-0.397	-0.137	NA	695	2234	allo_D	or	sl	allo	allo_D
ms	marine	hadsten	lake	allo	D	-4.602	0.125	0.915	0.03	NA	593	2545	allo_D	or	ne	allo	allo_D
ms	marine	hald	lake	allo	D	-4.165	0.083	0.842	0.007	NA	614	2598	allo_D	or	ne	allo	allo_D
ms	marine	japan	japansea	allo	D	-2.634	0.098	-0.36	-0.082	NA	1103	3241	allo_D	or	jp	allo	allo_D
ms	marine	japan	marine	allo	S	-3.531	0.06	0.214	0.029	NA	1091	2764	allo_S	or	jp	allo	allo_S
ms	marine	joes	lake	allo	D	-1.927	-0.085	-1.709	0.143	NA	695	2305	allo_D	or	bc	allo	allo_D
ms	marine	joes	stream	allo	D	-2.223	-0.079	-1.461	0.15	NA	660	2296	allo_D	or	bc	allo	allo_D
ms	marine	litcampbell	marine	allo	S	NA	NA	NA	NA	Low data, aborting model fitting	0	79	allo_S	or	bc	allo	allo_S
ms	marine	ln	marine	allo	S	NA	NA	NA	NA	Low data, aborting model fitting	1	409	allo_S	or	ns	allo	allo_S
ms	marine	mariager	marine	allo	S	-3.737	0.116	0.29	-0.006	NA	605	2573	allo_S	or	ne	allo	allo_S
ms	marine	mh	marine	allo	S	NA	NA	NA	NA	Low data, aborting model fitting	0	178	allo_S	or	ns	allo	allo_S
ms	marine	mh	white	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	129	allo_D	or	ns	allo	allo_D
ms	marine	misty	lake	allo	D	-3.588	-0.094	0.882	0.021	NA	748	2398	allo_D	or	bc	allo	allo_D
ms	marine	misty	stream	allo	D	-3.753	-0.029	0.736	0.039	NA	754	2397	allo_D	or	bc	allo	allo_D
ms	marine	mud	lake	allo	D	0.727	-0.073	-2.77	-0.175	NA	136	1929	allo_D	or	al	allo	allo_D
ms	marine	pcr	lake	allo	D	-2.832	-0.05	-0.34	0.074	NA	1061	2689	allo_D	or	or	para	para_D
ms	marine	pl	lake	allo	D	-1.586	-0.116	-1.478	0.064	NA	918	2657	allo_D	or	or	para	para_D
ms	marine	rab	marine	allo	S	NA	NA	NA	NA	Low data, aborting model fitting	0	695	allo_S	or	al	allo	allo_S
ms	marine	rb	stream	allo	D	-2.477	-0.062	-1.008	0.124	NA	1028	2607	allo_D	or	or	para	para_D
ms	marine	res	marine	allo	S	NA	NA	NA	NA	Low data, aborting model fitting	93	1701	allo_S	or	al	allo	allo_S
ms	marine	roberts	lake	allo	D	-3.629	-0.024	0.253	0.101	NA	765	2438	allo_D	or	bc	allo	allo_D
ms	marine	roberts	stream	allo	D	-3.483	-0.049	-0.101	0.145	NA	733	2382	allo_D	or	bc	allo	allo_D
ms	marine	sj	marine	allo	S	-3.678	0.066	-0.209	0.124	NA	1060	2682	allo_S	or	or	para	para_S
ms	marine	sk	marine	allo	S	NA	NA	NA	NA	Low data, aborting model fitting	0	270	allo_S	or	ns	allo	allo_S
ms	marine	sr	marine	allo	S	NA	NA	NA	NA	Low data, aborting model fitting	0	305	allo_S	or	ns	allo	allo_S
ms	marine	sr	white	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	347	allo_D	or	ns	allo	allo_D
ms	marine	stl	lake	allo	D	-1.898	-0.136	-1.306	0.102	NA	927	2599	allo_D	or	or	para	para_D
ms	marine	wc	stream	allo	D	-2.883	0.049	-0.693	0.078	NA	1034	2643	allo_D	or	or	para	para_D
mud	lake	al	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	161	allo_D	al	ns	allo	allo_D
mud	lake	boot	lake	allo	S	-1.196	0.072	-1.288	-0.167	NA	134	1553	allo_S	al	bc	allo	allo_S
mud	lake	boot	stream	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	99	1518	allo_D	al	bc	allo	allo_D
mud	lake	cl	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	116	allo_D	al	ns	allo	allo_D
mud	lake	cl	white	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	166	allo_D	al	ns	allo	allo_D
mud	lake	constance	lake	allo	S	-0.434	-0.023	-2.229	-0.071	NA	139	1619	allo_S	al	sl	allo	allo_S
mud	lake	constance	stream	allo	D	1.411	-0.136	-2.633	-0.316	NA	151	1639	allo_D	al	sl	allo	allo_D
mud	lake	cp	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	282	allo_D	al	ns	allo	allo_D
mud	lake	denmark	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	2	628	allo_D	al	ne	allo	allo_D
mud	lake	geneva	lake	allo	S	-1.4	0.013	-1.315	-0.047	NA	145	1538	allo_S	al	sl	allo	allo_S
mud	lake	geneva	stream	allo	D	0.802	0.024	-4.227	0.019	NA	162	1549	allo_D	al	sl	allo	allo_D
mud	lake	japan	japansea	allo	D	-1.651	0.003	-0.303	-0.2	NA	325	2837	allo_D	al	jp	allo	allo_D
mud	lake	japan	marine	allo	D	-1.365	-0.022	-1.283	-0.046	NA	314	2122	allo_D	al	jp	allo	allo_D
mud	lake	joes	lake	allo	S	-2.59	0.025	0.284	-0.134	NA	132	1539	allo_S	al	bc	allo	allo_S
mud	lake	joes	stream	allo	D	-1.548	-0.011	-0.035	-0.247	NA	123	1534	allo_D	al	bc	allo	allo_D
mud	lake	litcampbell	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	50	allo_D	al	bc	allo	allo_D
mud	lake	ln	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	192	allo_D	al	ns	allo	allo_D
mud	lake	mh	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	87	allo_D	al	ns	allo	allo_D
mud	lake	mh	white	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	65	allo_D	al	ns	allo	allo_D
mud	lake	misty	lake	allo	S	-0.562	0.026	-1.172	-0.303	NA	159	1732	allo_S	al	bc	allo	allo_S
mud	lake	misty	stream	allo	D	-1.867	0.076	-0.723	-0.154	NA	157	1718	allo_D	al	bc	allo	allo_D
mud	lake	rab	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	3	646	allo_D	al	al	para	para_D
mud	lake	res	marine	allo	D	-3.114	0.048	-0.316	0.058	NA	204	1588	allo_D	al	al	para	para_D
mud	lake	roberts	lake	allo	S	-0.039	0.063	-1.638	-0.353	NA	150	1789	allo_S	al	bc	allo	allo_S
mud	lake	roberts	stream	allo	D	-0.458	0.077	-1.889	-0.211	NA	147	1701	allo_D	al	bc	allo	allo_D
mud	lake	sk	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	131	allo_D	al	ns	allo	allo_D
mud	lake	sr	marine	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	148	allo_D	al	ns	allo	allo_D
mud	lake	sr	white	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	173	allo_D	al	ns	allo	allo_D
pax	benthic	al	marine	allo	D	-2.618	-0.133	0.225	-0.043	NA	2246	3044	allo_D	bc	ns	allo	allo_D
pax	benthic	bea	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	218	allo_D	bc	al	allo	allo_D
pax	benthic	boot	lake	allo	D	NA	NA	NA	NA	Low data, aborting model fitting	0	322	allo_D	bc	bc	para	para_D
