chromosome_BroadS1	pos1	pos2	gen1	gen2	rate
11	11653699	11862682	17.6537529	18.1509591	2.379170555
11	11862682	12019103	18.1509591	18.8988924	4.781540202
11	12019103	12060159	18.8988924	19.0762901	4.320871493
11	12060159	12105226	19.0762901	19.0762939	8.43189E-05
11	12105226	12747473	19.0762939	19.6096115	0.830393291
11	12747473	12752496	19.6096115	19.6096116	1.99084E-05
11	12752496	12893386	19.6096116	20.5000363	6.31999929
11	12893386	12915002	20.5000363	20.5000364	4.6262E-06
11	12915002	12956224	20.5000364	20.5000365	2.42589E-06
11	12956224	12961943	20.5000365	20.5000366	1.74856E-05
11	12961943	13027099	20.5000366	20.8813326	5.852047394
11	13027099	13052637	20.8813326	21.0741382	7.549753309
11	13052637	13200910	21.0741382	23.0738223	13.48650193
11	13200910	13542840	23.0738223	24.293361	3.566632644
11	13542840	13620229	24.293361	24.2933611	1.29217E-06
11	13620229	14075733	24.2933611	27.6945992	7.466977458
11	14075733	14269495	27.6945992	29.9507923	11.64414643
11	14269495	14402011	29.9507923	31.9265078	14.90926001
11	14402011	14754400	31.9265078	35.5303711	10.22694607
11	14754400	14762231	35.5303711	35.7466309	27.61586004
11	14762231	15063043	35.7466309	37.8767211	7.081134396
11	15957856	16179760	50.3730728	50.3730729	4.50645E-07
11	16179760	16325756	50.3730729	50.5535396	1.236107154
11	16325756	16336233	50.5535396	50.5535397	9.54472E-06
12	314430	363317	0	0.0000001	2.04553E-06
12	363317	458272	0.0000001	0.7116131	7.494213048
12	458272	552535	0.7116131	1.5125222	8.496537348
12	552535	628267	1.5125222	2.3134045	10.57521655
12	628267	901981	2.3134045	4.9449201	9.614106695
12	1360160	1450435	19.9188108	20.096242	1.965452229
12	1450435	1483771	20.096242	20.0962421	2.99976E-06
12	1483771	1516649	20.0962421	20.0962422	3.04155E-06
12	1516649	1806760	20.0962422	20.6294844	1.838062673
12	1806760	1988542	20.6294844	21.1626323	2.932897097
12	16333189	16229805	24.224482	24.2244821	9.67268E-07
12	16229805	15691391	24.2244821	24.9361449	1.32177618
12	15691391	15685420	24.9361449	25.1135628	29.71326411
12	15685420	15535145	25.1135628	25.4687825	2.363797704
12	15535145	15436925	25.4687825	25.4687826	1.01812E-06
12	15436925	15426870	25.4687826	25.6462239	17.64707111
12	15426870	15138268	25.6462239	26.0904504	1.539235695
12	15138268	15113205	26.0904504	26.5346701	17.72412321
12	15113205	15009532	26.5346701	27.0679819	5.144172543
12	15009532	14966604	27.0679819	27.067982	2.32948E-06
12	14966604	14913393	27.067982	27.3126263	4.597626431
12	14913393	14599549	27.3126263	28.3531988	3.315572386
12	14599549	14257510	28.3531988	29.0263738	1.968123518
12	14257510	14236933	29.0263738	29.0263739	4.85979E-06
12	14236933	14229574	29.0263739	29.026374	1.35888E-05
12	14229574	13921048	29.026374	30.0453223	3.30263349
12	13921048	13330045	30.0453223	30.4510138	0.686445754
12	13330045	13147457	30.4510138	30.4510139	5.47681E-07
12	13147457	13024765	30.4510139	30.451014	8.15049E-07
12	13024765	12645770	30.451014	31.162842	1.878198921
12	12645770	12317052	31.162842	31.340256	0.539714892
12	12317052	12166583	31.340256	31.9498809	4.051498315
12	12166583	11598732	31.9498809	32.7638962	1.43350157
12	11598732	11455843	32.7638962	33.2972276	3.732487455
12	11455843	11027624	33.2972276	33.7669874	1.097008306
12	11027624	10883799	33.7669874	34.0282443	1.81649157
12	10883799	10874874	34.0282443	34.0282444	1.12045E-05
12	10874874	8584077	34.0282444	38.1740681	1.809773498
12	8584077	8556056	38.1740681	38.3586273	6.586460155
12	8556056	8404375	38.3586273	38.8919497	3.51607914
12	8404375	8183566	38.8919497	39.9615976	4.844222382
12	8183566	7540419	39.9615976	41.2109411	1.942547349
12	7540419	7417596	41.2109411	41.4041727	1.573252567
12	7417596	7248954	41.4041727	41.6183651	1.270101161
12	7248954	6733113	41.6183651	43.3550684	3.366741496
12	6733113	6715763	43.3550684	43.3550685	5.76369E-06
12	6715763	6709915	43.3550685	43.3550686	1.70999E-05
12	6709915	6647623	43.3550686	43.3550687	1.60534E-06
12	6647623	6606591	43.3550687	43.5325347	4.325063365
12	6606591	6536695	43.5325347	43.7100018	2.539016539
12	6536695	6442815	43.7100018	43.7100019	1.06519E-06
12	6442815	6399962	43.7100019	43.8874702	4.141327328
12	6399962	6277812	43.8874702	44.0649396	1.452880884
12	6277812	6270936	44.0649396	44.0649397	1.45433E-05
12	6270936	6213793	44.0649397	44.0649398	1.75E-06
12	6213793	6139484	44.0649398	44.0649399	1.34573E-06
12	6139484	5827202	44.0649399	44.4779631	1.322596884
12	5827202	5706811	44.4779631	45.3336889	7.107888463
12	5706811	4840910	45.3336889	50.8375459	6.356219706
12	4840910	4555267	50.8375459	52.066717	4.303172492
12	4555267	4422793	52.066717	52.2441466	1.339354137
12	4422793	4367221	52.2441466	52.4216049	3.193304182
12	4367221	4135422	52.4216049	53.0865613	2.868676741
12	4135422	3288871	53.0865613	53.3260664	0.28291869
12	3288871	18047831	53.3260664	55.8296647	0.970508816
12	18047831	18106261	55.8296647	55.8296648	1.71145E-06
13	424981	524297	0	0.0000001	1.00689E-06
13	524297	872791	0.0000001	0.1774726	0.50925554
13	872791	896877	0.1774726	0.1774727	4.15179E-06
13	896877	1003457	0.1774727	0.1774728	9.38262E-07
13	1003457	1004929	0.1774728	0.1774729	6.79348E-05
13	1004929	1040802	0.1774729	0.177473	2.78761E-06
13	1040802	1130728	0.177473	0.1774731	1.11203E-06
13	1130728	1447764	0.1774731	0.1774732	3.15422E-07
13	1447764	1713702	0.1774732	0.7109188	2.005902128
13	1713702	1834379	0.7109188	1.2443702	4.420489406
13	1834379	2159509	1.2443702	1.6300682	1.186288561
13	2159509	3047242	1.6300682	4.2400228	2.940022056
13	3047242	4988787	4.2400228	9.5288973	2.724054554
13	4988787	5150686	9.5288973	9.7157858	1.154352405
13	5150686	5159906	9.7157858	9.7157859	1.0846E-05
13	5159906	5594991	9.7157859	10.0122127	0.68130779
13	5594991	5877739	10.0122127	12.4652743	8.675787627
13	5877739	5879075	12.4652743	12.4652744	7.48503E-05
13	5879075	5910668	12.4652744	12.4652745	3.16526E-06
13	5910668	6159286	12.4652745	13.4148415	3.819381541
13	6159286	6509401	13.4148415	15.3258542	5.458242863
13	6509401	6511670	15.3258542	15.3258543	4.40723E-05
13	6511670	6511858	15.3258543	15.3258544	0.000531915
13	6511858	6744949	15.3258544	15.6811013	1.524069569
13	6744949	6757608	15.6811013	15.6811014	7.89952E-06
13	6757608	6797091	15.6811014	15.8585573	4.494488767
13	6797091	7081461	15.8585573	16.2138121	1.249269614
13	7081461	7340271	16.2138121	16.7717475	2.155772188
13	7340271	7357456	16.7717475	16.7717476	5.81903E-06
13	7357456	10133318	16.7717476	20.1697865	1.224138268
13	10133318	10324827	20.1697865	20.3560646	0.972685879
13	10324827	10333387	20.3560646	20.3560647	1.16822E-05
13	10333387	10400330	20.3560647	20.3560648	1.49381E-06
13	10400330	10598454	20.3560648	20.3560649	5.04734E-07
13	10598454	10886695	20.3560649	20.7578012	1.393751409
13	10886695	11385258	20.7578012	21.1595135	0.805740298
13	11385258	11859545	21.1595135	21.8915735	1.543495816
13	11859545	12037706	21.8915735	21.8915736	5.6129E-07
13	12037706	12350802	21.8915736	22.3115289	1.341298835
13	12350802	12427150	22.3115289	22.844846	6.985344737
13	12427150	12473476	22.844846	22.8448461	2.15862E-06
13	12473476	14187972	22.8448461	24.2736509	0.83336724
13	14187972	14218142	24.2736509	24.273651	3.31455E-06
13	14218142	14279430	24.273651	24.2736511	1.63164E-06
13	14279430	14566394	24.2736511	24.8473795	1.999304442
13	14566394	15259813	24.8473795	26.776922	2.782650173
13	15259813	15312893	26.776922	26.7769221	1.88395E-06
13	15312893	15378570	26.7769221	26.7769222	1.5226E-06
13	15378570	15571272	26.7769222	27.1321421	1.843363847
13	15571272	15794516	27.1321421	27.8439088	3.188290391
13	15794516	16112933	27.8439088	29.2334807	4.364000352
13	16112933	16278770	29.2334807	29.6277063	2.377187238
13	16278770	16285147	29.6277063	29.6277064	1.56814E-05
13	16285147	16299065	29.6277064	29.6277065	7.18494E-06
13	16299065	16655026	29.6277065	30.6420862	2.849693365
13	16655026	16871488	30.6420862	31.0960641	2.097263723
13	16871488	16932624	31.0960641	31.4892813	6.431843758
13	16932624	17013719	31.4892813	32.4763038	12.17118811
13	17013719	17124757	32.4763038	33.4862621	9.095609611
13	17124757	17287015	33.4862621	36.5449186	18.85057439
13	17287015	17478984	36.5449186	38.0590185	7.887210435
13	17478984	17641463	38.0590185	38.9288637	5.353585386
13	17641463	17681320	38.9288637	39.1951452	6.680921795
13	17681320	17690411	39.1951452	39.1951453	1.09999E-05
13	17690411	17693501	39.1951453	39.4614388	86.17912621
13	17693501	17696174	39.4614388	39.4614389	3.74111E-05
13	17696174	17771355	39.4614389	39.6388839	2.360237294
13	17771355	17901112	39.6388839	40.2156806	4.44520681
13	17901112	18178289	40.2156806	41.9828351	6.375545229
13	18178289	18430512	41.9828351	44.9246366	11.66349421
13	18430512	19182382	44.9246366	54.4008084	18.22803442
13	19182382	19088462	54.4008084	54.4008085	1.06474E-06
13	19088462	19085912	54.4008085	54.7560018	139.2914902
13	19085912	19060787	54.7560018	54.7560019	3.9801E-06
13	19060787	18926665	54.7560019	56.5443479	13.33372601
13	18926665	18688122	56.5443479	58.8760402	9.774725312
13	18688122	18599362	58.8760402	58.8760403	1.12663E-06
13	18599362	18503873	58.8760403	58.8760404	1.04724E-06
13	18503873	19677324	58.8760404	63.2313949	89.92163725
13	19677324	19683498	63.2313949	63.231395	1.6197E-05
13	19683498	19691515	63.231395	63.2313951	1.24735E-05
13	19691515	19791053	63.2313951	63.2313952	1.00464E-06
13	19791053	19793352	63.2313952	63.2313953	4.34972E-05
13	19793352	19840081	63.2313953	63.4088532	3.797596781
13	19840081	19882876	63.4088532	63.4088533	2.33672E-06
14	690633	894868	0	0.955731	4.679565207
14	894868	1046927	0.955731	2.4964825	10.13258998
14	1046927	1076431	2.4964825	2.4964826	3.38937E-06
14	1076431	1195049	2.4964826	3.5909601	9.226909069
14	1195049	1514160	3.5909601	6.6707351	9.651108862
14	1514160	1554829	6.6707351	8.2063342	37.75846714
14	1554829	1790313	8.2063342	10.3950731	9.294639551
14	1790313	1825648	10.3950731	10.3950732	2.83006E-06
14	1825648	1931915	10.3950732	11.4668149	10.08536705
14	1931915	1962086	11.4668149	12.5182746	34.8500116
14	1962086	2032619	12.5182746	13.7848387	17.9570428
14	2032619	2033100	13.7848387	13.7848388	0.0002079
14	2033100	2181048	13.7848388	14.5381834	5.091955282
14	2181048	2375841	14.5381834	16.9806586	12.53882429
14	2375841	2456419	16.9806586	17.3578151	4.680638636
14	2456419	2460565	17.3578151	17.5461286	45.42052581
14	2460565	2574766	17.5461286	19.2765766	15.1526519
14	2574766	2636605	19.2765766	20.1543571	14.1946102
14	2636605	2696056	20.1543571	20.7605539	10.1965787
14	2696056	2715703	20.7605539	20.760554	5.08984E-06
14	2715703	2955884	20.760554	22.9146222	8.968520408
14	2955884	2967906	22.9146222	22.9146223	8.31808E-06
14	2967906	2985380	22.9146223	23.128811	12.25756553
14	2985380	3189866	23.128811	23.9457348	3.995010905
14	3189866	3292800	23.9457348	24.1598513	2.080133872
14	3292800	3447685	24.1598513	25.7703968	10.39833102
14	3447685	3642991	25.7703968	26.8406255	5.47975331
14	3642991	3852648	26.8406255	27.9108447	5.10461945
14	3852648	4005398	27.9108447	27.9108448	6.54664E-07
14	4005398	4089258	27.9108448	28.3371889	5.083998331
14	4089258	4160647	28.3371889	28.9778664	8.974456849
14	4160647	4169338	28.9778664	28.9778665	1.15062E-05
14	4169338	4232227	28.9778665	28.9778666	1.5901E-06
14	4232227	4259895	28.9778666	29.4751528	17.97333382
14	4259895	4432569	29.4751528	30.2233561	4.333039716
14	4432569	4614929	30.2233561	30.7567899	2.925168897
14	4614929	5190308	30.7567899	31.4996918	1.291152267
14	5190308	5474145	31.4996918	31.7050617	0.723548727
14	5474145	5909051	31.7050617	33.3446988	3.770095377
14	5909051	6849438	33.3446988	34.4497116	1.175061756
14	6849438	7142093	34.4497116	35.0388829	2.013194034
14	7142093	7392271	35.0388829	36.1091319	4.2779501
14	7392271	8766527	36.1091319	37.03148	0.671161778
14	8766527	8859737	37.03148	37.3041215	2.925024139
14	8859737	8945810	37.3041215	37.5767977	3.167964402
14	8945810	9141719	37.5767977	37.8067858	1.173953723
14	9141719	9287166	37.8067858	38.1350746	2.257102587
14	9287166	9483957	38.1350746	38.4633538	1.668161654
14	9483957	9495617	38.4633538	38.4633539	8.57633E-06
14	9495617	9735748	38.4633539	38.463354	4.16439E-07
14	9735748	10022194	38.463354	39.6088112	3.998859122
14	10022194	10066890	39.6088112	39.7983879	4.241469035
14	10066890	10406863	39.7983879	40.5599712	2.240128775
14	10406863	10493800	40.5599712	40.5599713	1.15026E-06
14	10493800	10784421	40.5599713	41.272104	2.450382801
14	10784421	10830981	41.272104	41.4495621	3.811385309
14	10830981	10950686	41.4495621	41.4495622	8.35387E-07
14	10950686	10967118	41.4495622	41.804886	21.62389241
14	10967118	11037320	41.804886	41.9823588	2.52803054
14	11037320	11099650	41.9823588	42.1598405	2.84745227
14	11099650	11108353	42.1598405	42.1598406	1.14903E-05
14	11108353	11345666	42.1598406	43.0509269	3.754898805
14	11345666	11436263	43.0509269	43.4505934	4.411476097
14	11436263	11656441	43.4505934	43.8502627	1.815209966
14	11656441	12562063	43.8502627	44.6521103	0.885410911
14	12562063	12618267	44.6521103	44.6521104	1.77923E-06
14	12618267	14512749	44.6521104	44.8295918	0.147977498
14	14512749	14500149	44.8295918	44.8295919	7.93651E-06
14	14500149	14487258	44.8295919	44.829592	7.75735E-06
14	14487258	14360387	44.829592	44.8295921	7.88202E-07
14	14360387	14345924	44.8295921	44.8295957	0.000248911
14	14345924	14214121	44.8295957	45.0070446	1.346319128
14	14214121	14018215	45.0070446	45.7191756	3.635064776
14	14018215	13883110	45.7191756	45.8966124	1.313325192
14	13883110	13299468	45.8966124	46.4301571	0.914164334
14	13299468	13277692	46.4301571	46.4301572	4.59221E-06
14	13277692	13272238	46.4301572	46.4301573	1.83352E-05
14	13272238	13235326	46.4301573	46.4301574	2.70915E-06
15	172959	197527	0	0.0000001	4.07034E-06
15	197527	321920	0.0000001	0.0000002	8.03904E-07
15	321920	370701	0.0000002	9.033375	185.182239
15	370701	435040	9.033375	9.0333751	1.55427E-06
15	435040	807428	9.0333751	9.2617046	0.613149457
15	807428	1194238	9.2617046	10.4519983	3.077205088
15	1194238	1261503	10.4519983	11.0260777	8.534593028
15	1261503	1997577	11.0260777	17.5276252	8.832736247
15	1997577	2066065	17.5276252	17.7238387	2.864932543
15	2066065	2216030	17.7238387	20.1053286	15.88030474
15	2216030	2377305	20.1053286	21.5112831	8.717746086
15	2377305	2385169	21.5112831	21.5112832	1.27162E-05
15	2385169	2413785	21.5112832	22.0447373	18.64181227
15	2413785	2471773	22.0447373	22.3999936	6.126376147
15	2471773	2507045	22.3999936	23.2013212	22.71851894
15	2507045	2566368	23.2013212	24.0025846	13.50679163
15	2566368	2731642	24.0025846	25.5533401	9.38293682
15	2731642	2883250	25.5533401	26.2269892	4.443361168
15	2883250	3034216	26.2269892	26.9916235	5.064943762
15	3034216	3269921	26.9916235	28.1415907	4.878840924
15	3269921	3345264	28.1415907	28.8360974	9.217932655
15	3345264	4138554	28.8360974	32.6452863	4.801760895
15	4138554	4167330	32.6452863	33.0157055	12.87250487
15	4167330	4191026	33.0157055	33.4099675	16.63833558
15	4191026	4615624	33.4099675	34.7998558	3.273421684
15	4615624	4642352	34.7998558	34.7998559	3.74139E-06
15	4642352	5400351	34.7998559	36.5900578	2.361747047
15	5400351	5777317	36.5900578	38.0191415	3.79101484
15	5777317	5858890	38.0191415	38.0191416	1.2259E-06
15	5858890	6213472	38.0191416	38.5524796	1.504131625
15	6213472	6639481	38.5524796	39.9018318	3.16742651
15	6639481	8737531	39.9018318	43.3372888	1.637452396
15	8737531	9046374	43.3372888	44.3049609	3.133216877
15	9046374	9174099	44.3049609	44.304961	7.82932E-07
15	9174099	9515070	44.304961	44.6601899	1.04181558
15	9515070	9831731	44.6601899	45.0154233	1.121809759
15	9831731	9839017	45.0154233	45.0154234	1.3725E-05
15	9839017	10310105	45.0154234	46.0850974	2.270645824
15	10310105	10408785	46.0850974	46.2625049	1.79780604
15	10408785	10765712	46.2625049	46.6177472	0.995279987
15	10765712	10803170	46.6177472	46.6177473	2.66966E-06
15	10803170	10861637	46.6177473	46.6177474	1.71037E-06
15	10861637	10923140	46.6177474	46.6177475	1.62594E-06
15	10923140	10931684	46.6177475	46.6177476	1.17041E-05
15	10931684	10990096	46.6177476	46.6177477	1.71198E-06
15	10990096	11044233	46.6177477	46.6177514	6.83451E-05
15	11044233	11164365	46.6177514	46.7952058	1.477161789
15	11164365	11238624	46.7952058	46.9726629	2.389704952
15	11238624	11491014	46.9726629	47.1501199	0.703106304
15	11491014	11492839	47.1501199	47.15012	5.47945E-05
15	11492839	11588348	47.15012	47.7434357	6.212144405
15	11588348	11673180	47.7434357	48.0387823	3.481547058
15	11673180	11777081	48.0387823	48.2162234	1.707790108
15	11777081	11832899	48.2162234	48.5714477	6.363973987
15	11832899	11923193	48.5714477	48.9266496	3.933837243
15	11923193	11967636	48.9266496	48.9266497	2.25007E-06
15	11967636	12156666	48.9266497	49.459951	2.821252182
15	12156666	12187214	49.459951	49.4599511	3.27354E-06
15	12187214	12524163	49.4599511	49.8151588	1.054188319
15	12524163	13111994	49.8151588	49.8151589	1.70117E-07
15	13111994	13137045	49.8151589	49.815159	3.99186E-06
15	13137045	13153669	49.815159	49.8151591	6.0154E-06
15	13153669	13676980	49.8151591	50.170361	0.678758711
15	13676980	14464891	50.170361	50.8820698	0.903285777
15	14464891	15587730	50.8820698	50.8820699	8.906E-08
16	657957	736955	0	0.0000001	1.26585E-06
16	736955	2585761	0.0000001	3.5629928	1.927185816
16	2585761	2898523	3.5629928	5.2771982	5.480862125
16	2898523	3058433	5.2771982	5.8272612	3.439828654
16	3058433	3328921	5.8272612	7.1879109	5.030351439
16	3328921	4084489	7.1879109	9.3382422	2.845979846
16	4084489	4197958	9.3382422	9.515569	1.562777499
16	4197958	5144896	9.515569	10.518537	1.059169661
16	5144896	5275810	10.518537	11.1184718	4.582663428
16	5275810	5471163	11.1184718	11.1184719	5.11894E-07
16	5471163	5524382	11.1184719	11.4737143	6.675104756
16	5524382	5534987	11.4737143	11.4737144	9.42951E-06
16	5534987	6047924	11.4737144	11.6511725	0.345964709
16	6047924	6246695	11.6511725	12.006424	1.78724009
16	6246695	6372463	12.006424	12.3616755	2.824657306
16	6372463	6418085	12.3616755	12.5390798	3.888569111
16	6418085	7674627	12.5390798	14.8506896	1.839659796
16	7674627	8157008	14.8506896	15.7627925	1.890835045
16	8157008	8795563	15.7627925	15.7627926	1.56604E-07
16	8795563	9048409	15.7627926	16.5537898	3.128375375
16	9048409	9482188	16.5537898	17.5437871	2.282261935
16	9482188	9558468	17.5437871	17.5437872	1.31096E-06
16	9558468	9562093	17.5437872	17.5437873	2.75862E-05
16	9562093	9820236	17.5437873	17.8990025	1.376040412
16	9820236	10052533	17.8990025	17.8990026	4.30483E-07
16	10052533	10082296	17.8990026	17.8990027	3.35988E-06
16	10082296	10121427	17.8990027	17.8990028	2.55552E-06
16	10121427	10206983	17.8990028	17.8990029	1.16883E-06
16	10206983	10250393	17.8990029	18.2542048	8.18249021
16	10250393	10375459	18.2542048	18.9659366	5.690849631
16	10375459	10496182	18.9659366	19.2322111	2.205665035
16	10496182	10611556	19.2322111	19.2322112	8.66746E-07
16	10611556	10646414	19.2322112	19.4985099	7.639528946
16	10646414	10803827	19.4985099	19.675959	1.127283642
16	10803827	10834839	19.675959	19.6759591	3.22456E-06
16	10834839	10937546	19.6759591	19.6759592	9.73643E-07
16	10937546	10980153	19.6759592	19.6759593	2.34703E-06
16	10980153	10993699	19.6759593	19.6759594	7.38225E-06
16	10993699	11409755	19.6759594	21.2404601	3.760312794
16	11409755	11534876	21.2404601	21.4613081	1.765075407
16	11534876	11705095	21.4613081	21.4613082	5.87478E-07
16	11705095	11963875	21.4613082	21.8165298	1.37267795
16	11963875	12233028	21.8165298	22.1717496	1.319769053
16	12233028	12239415	22.1717496	22.1717497	1.56568E-05
16	12239415	12765260	22.1717497	22.3492056	0.337468075
16	12765260	12923883	22.3492056	22.5266512	1.118662489
16	12923883	13024461	22.5266512	22.9089771	3.801287558
16	13024461	13144018	22.9089771	23.7521363	7.052361635
16	13144018	13155107	23.7521363	23.7521364	9.01795E-06
16	13155107	13590766	23.7521364	25.0209029	2.912292642
16	13590766	13628334	25.0209029	25.020903	2.66184E-06
16	13628334	13857422	25.020903	25.3761114	1.550532546
16	13857422	13883425	25.3761114	25.3761115	3.84571E-06
16	13883425	14031175	25.3761115	25.3761116	6.76819E-07
16	14031175	14177977	25.3761116	26.3084989	6.351325595
16	14177977	14299970	26.3084989	26.7043512	3.244877165
16	14299970	14874605	26.7043512	29.3043097	4.524539055
16	14874605	14946113	29.3043097	29.4934305	2.644750238
16	14946113	14998142	29.4934305	29.4934306	1.92201E-06
16	14998142	15668315	29.4934306	33.112617	5.400376321
16	15668315	16027971	33.112617	36.5131172	9.454868541
16	16027971	16051738	36.5131172	36.7364796	9.398005638
16	16051738	16094081	36.7364796	37.4118548	15.95010273
16	16094081	16143392	37.4118548	37.6471295	4.771241711
16	16143392	17801606	37.6471295	40.1117932	7.23755851
16	17801606	17786436	40.1117932	40.4668396	23.4045089
16	17786436	17698891	40.4668396	41.2290507	8.706506368
16	17698891	17690174	41.2290507	41.4242737	22.39566365
16	17690174	17535792	41.4242737	43.1364595	11.09057921
16	17535792	17465414	43.1364595	44.4762179	19.03660803
16	17465414	17262487	44.4762179	47.9816283	17.27424345
16	17262487	17209573	47.9816283	48.3720375	7.378183468
16	17209573	16958532	48.3720375	48.7654186	1.566999414
16	16958532	16902827	48.7654186	51.7686776	53.91363432
16	16902827	16757257	51.7686776	51.7686777	6.86955E-07
16	16757257	16672260	51.7686777	51.9460563	2.086880713
16	16672260	16289361	51.9460563	53.5542579	4.200067381
16	16289361	16259422	53.5542579	53.554258	3.34012E-06
16	16259422	16244071	53.554258	53.7316458	11.55545567
16	16244071	26660083	53.7316458	55.1599579	11.92446235
17	77432	259870	0	0.0000001	5.48131E-07
17	259870	268689	0.0000001	0.0000002	1.13392E-05
17	268689	386764	0.0000002	0.0000003	8.46919E-07
17	386764	488454	0.0000003	0.1982227	1.949281149
17	488454	629241	0.1982227	0.1982228	7.10293E-07
17	629241	1063427	0.1982228	2.6480906	5.642438494
17	1063427	1293411	2.6480906	4.487932	7.999866947
17	1293411	1311733	4.487932	4.4879321	5.45792E-06
17	1311733	1355312	4.4879321	4.8432767	8.154032906
17	1355312	1373207	4.8432767	5.3176371	26.50798547
17	1373207	1378274	5.3176371	5.3176372	1.97355E-05
17	1378274	1407279	5.3176372	5.5541508	8.154235477
17	1407279	1433669	5.5541508	5.7316351	6.725437666
17	1433669	1433696	5.7316351	5.7316352	0.003703704
17	1433696	1444497	5.7316352	5.7316353	9.2584E-06
17	1444497	1486126	5.7316353	5.7316354	2.40217E-06
17	1486126	1494262	5.7316354	5.9091135	21.81392576
17	1494262	1670571	5.9091135	6.2718995	2.057671475
17	1670571	1671074	6.2718995	6.2718996	0.000198807
17	1671074	1756849	6.2718996	6.4530566	2.112002332
17	1756849	1791933	6.4530566	7.2038193	21.39900524
17	1791933	1879406	7.2038193	7.9020965	7.982774113
17	1879406	1910201	7.9020965	8.1537663	8.172424095
17	1910201	2292374	8.1537663	14.3081746	16.10372344
17	2292374	2697224	14.3081746	19.210276	12.10843868
17	2697224	3074150	19.210276	23.4432779	11.23032611
17	3074150	3475326	23.4432779	24.4502778	2.510119997
17	3475326	3584416	24.4502778	25.2545488	7.372545605
17	3584416	3844362	25.2545488	27.6974906	9.397881868
17	3844362	4150999	27.6974906	29.4707957	5.78307608
17	4150999	4269590	29.4707957	30.0965316	5.276419796
17	4269590	4430135	30.0965316	30.0965317	6.22878E-07
17	4430135	4449867	30.0965317	30.0965318	5.06791E-06
17	4449867	4483173	30.0965318	30.0965319	3.00246E-06
17	4483173	4488703	30.0965319	30.096532	1.80832E-05
17	4488703	4590534	30.096532	30.0965321	9.82019E-07
17	4590534	4686936	30.0965321	30.2739959	1.840872596
17	4686936	4849938	30.2739959	30.629288	2.17967939
17	4849938	4859750	30.629288	30.6292881	1.01916E-05
17	4859750	4962456	30.6292881	30.9845488	3.45900629
17	4962456	5351891	30.9845488	31.6964875	1.828132294
17	5351891	5463559	31.6964875	32.2299041	4.776808038
17	5463559	5832675	32.2299041	32.9418862	1.928884416
17	5832675	6030295	32.9418862	33.1634507	1.121164356
17	7926752	8287823	35.5747367	35.7873311	0.588788355
17	8287823	8682947	35.7873311	36.8572766	2.707872718
17	8682947	9214628	36.8572766	37.5157171	1.238412695
17	9214628	9278388	37.5157171	37.7978006	4.424145232
17	9278388	9590293	37.7978006	38.4866788	2.208615444
17	9590293	10329937	38.4866788	41.9704829	4.710109323
17	10329937	10399777	41.9704829	42.8207579	12.1746134
17	10399777	10992299	42.8207579	46.180569	5.670356712
17	10992299	11001067	46.180569	46.4352684	29.04874544
17	11001067	11033395	46.4352684	47.2849025	26.28167842
17	11033395	11043444	47.2849025	47.4623333	17.65656284
17	11043444	11044848	47.4623333	47.6649409	144.3074074
17	11044848	11054170	47.6649409	47.9076151	26.03241794
17	11054170	11135602	47.9076151	48.886381	12.01942602
17	11135602	11153355	48.886381	49.0637818	9.992722357
17	11153355	11259410	49.0637818	49.7757499	6.713196926
17	11259410	11261415	49.7757499	49.77575	4.98753E-05
17	11261415	11644279	49.77575	52.4769349	7.055207332
17	11644279	11652732	52.4769349	52.476935	1.18301E-05
17	11652732	11735949	52.476935	53.5470908	12.85982191
17	11735949	11948309	53.5470908	54.527677	4.617565455
17	11948309	12085191	54.527677	55.5083388	7.164286027
17	12085191	12106391	55.5083388	56.0418303	25.1646934
17	12106391	12120001	56.0418303	56.2192706	13.03749449
17	12120001	12154617	56.2192706	56.7527732	15.41202334
17	12154617	12169044	56.7527732	57.1080658	24.62692174
17	12169044	12171652	57.1080658	57.1080659	3.83436E-05
17	12171652	12181674	57.1080659	57.108066	9.97805E-06
17	12181674	12777596	57.108066	64.2743876	12.02560335
17	12777596	12781771	64.2743876	64.5023243	54.59561677
17	12781771	13039989	64.5023243	64.7697832	1.035787203
17	13039989	13214417	64.7697832	65.1077067	1.937323709
17	13214417	13478853	65.1077067	66.9632914	7.01714101
17	13478853	13565488	66.9632914	67.5325613	6.570899752
17	13565488	13663035	67.5325613	67.9116752	3.886474212
17	13663035	13755153	67.9116752	68.0891367	1.926458455
17	13755153	13770682	68.0891367	68.0891368	6.43957E-06
17	13770682	13784132	68.0891368	68.2666083	13.19490706
17	13784132	13792568	68.2666083	68.2666084	1.1854E-05
17	13792568	13939195	68.2666084	68.9341853	4.552892032
17	13939195	14001801	68.9341853	69.1557711	3.539370028
17	14001801	14133095	69.1557711	69.1557712	7.61649E-07
17	14133095	14144226	69.1557712	69.1557713	8.98392E-06
18	1034568	1367538	0	0.3527463	1.059393639
18	1367538	1486757	0.3527463	0.7079412	2.97934809
18	1486757	1748629	0.7079412	1.4699644	2.90990713
18	1748629	1755757	1.4699644	1.4699645	1.40292E-05
18	1755757	2254483	1.4699645	3.3878699	3.845609413
18	2254483	2343146	3.3878699	3.7429604	4.004945693
18	2343146	2532911	3.7429604	4.2761783	2.809885385
18	2532911	2556467	4.2761783	4.2761784	4.2452E-06
18	2556467	2570683	4.2761784	4.2761785	7.03433E-06
