lg pos fst comparison group fst.outlier gen.pos nnd group2
4 13464903 1 japan_marine.joes_lake allo_D TRUE 43.5571886907683 1.05921623827498e-06 allo_D
4 13464905 1 japan_marine.joes_lake allo_D TRUE 43.5571897499845 1.05921623827498e-06 allo_D
4 13464907 1 japan_marine.joes_lake allo_D TRUE 43.5571908092007 1.05921623827498e-06 allo_D
4 13464910 1 japan_marine.joes_lake allo_D TRUE 43.5571923980251 1.58882436096519e-06 allo_D
4 13464916 1 japan_marine.joes_lake allo_D TRUE 43.5571955756738 3.17764870771953e-06 allo_D
4 13464922 1 japan_marine.joes_lake allo_D TRUE 43.5571987533225 5.29608122690206e-07 allo_D
4 13464923 1 japan_marine.joes_lake allo_D TRUE 43.5571992829306 5.29608122690206e-07 allo_D
4 13464925 1 japan_marine.joes_lake allo_D TRUE 43.5572003421469 1.05921623827498e-06 allo_D
4 13464928 1 japan_marine.joes_lake allo_D TRUE 43.5572019309712 1.58882435385976e-06 allo_D
4 13464931 1 japan_marine.joes_lake allo_D TRUE 43.5572035197956 1.58882436096519e-06 allo_D
4 13464937 1 japan_marine.joes_lake allo_D TRUE 43.5572066974443 5.29608115584779e-07 allo_D
4 13464938 1 japan_marine.joes_lake allo_D TRUE 43.5572072270524 5.29608115584779e-07 allo_D
4 13464940 1 japan_marine.joes_lake allo_D TRUE 43.5572082862687 1.05921623827498e-06 allo_D
4 13483670 1 japan_marine.joes_lake allo_D TRUE 43.5671278463388 3.17764871482495e-06 allo_D
4 13483676 1 japan_marine.joes_lake allo_D TRUE 43.5671310239875 3.17764871482495e-06 allo_D
4 13483707 1 japan_marine.joes_lake allo_D TRUE 43.5671474418392 1.64178516897096e-05 allo_D
4 13582022 1 japan_marine.joes_lake allo_D TRUE 43.6192158640653 0.0520684222260712 allo_D
4 13840646 1 japan_marine.joes_lake allo_D TRUE 43.7561852342508 0.0975941647312837 allo_D
4 14162228 1 japan_marine.joes_lake allo_D TRUE 43.8537793989821 0.0322621420392579 allo_D
4 14182846 1 japan_marine.joes_lake allo_D TRUE 43.8860415410214 1.17585643621965e-05 allo_D
4 14182853 1 japan_marine.joes_lake allo_D TRUE 43.8860532995857 1.17585643621965e-05 allo_D
4 14182883 1 japan_marine.joes_lake allo_D TRUE 43.886103693433 5.03938472675713e-05 allo_D
4 14195532 1 japan_marine.joes_lake allo_D TRUE 43.9073514192363 0.0010297142791913 allo_D
4 14196145 1 japan_marine.joes_lake allo_D TRUE 43.9083811335155 5.87928218109823e-05 allo_D
4 14196180 1 japan_marine.joes_lake allo_D TRUE 43.9084399263373 5.87928218109823e-05 allo_D
4 14206065 1 japan_marine.joes_lake allo_D TRUE 43.9250446990124 7.89503607165898e-05 allo_D
4 14206112 1 japan_marine.joes_lake allo_D TRUE 43.9251236493731 7.89503607165898e-05 allo_D
4 14417589 1 japan_marine.joes_lake allo_D TRUE 44.280344437594 0.0211574171549245 allo_D
4 14476897 1 japan_marine.joes_lake allo_D TRUE 44.3015018547489 9.27518793503168e-06 allo_D
4 14476923 1 japan_marine.joes_lake allo_D TRUE 44.3015111299368 3.92411796923398e-06 allo_D
4 14476934 1 japan_marine.joes_lake allo_D TRUE 44.3015150540548 3.92411796923398e-06 allo_D
4 14492288 1 japan_marine.joes_lake allo_D TRUE 44.3069924092682 0.00241725667096659 allo_D
4 14499064 1 japan_marine.joes_lake allo_D TRUE 44.3094096659392 0.00241725667096659 allo_D
4 14623023 1 japan_marine.joes_lake allo_D TRUE 44.3536305513696 0.0026312994694635 allo_D
4 14630399 1 japan_marine.joes_lake allo_D TRUE 44.356261850839 3.35333717629283e-05 allo_D
4 14630493 1 japan_marine.joes_lake allo_D TRUE 44.3562953842108 3.35333717629283e-05 allo_D
4 14640414 1 japan_marine.joes_lake allo_D TRUE 44.3598345818839 0.00353919767306365 allo_D
4 14875660 1 japan_marine.joes_lake allo_D TRUE 44.4437557688406 2.14042798774017e-06 allo_D
4 14875666 1 japan_marine.joes_lake allo_D TRUE 44.4437579092685 2.14042798774017e-06 allo_D
4 14938404 1 japan_marine.joes_lake allo_D TRUE 44.4661389377548 1.07021399031737e-06 allo_D
4 14938407 1 japan_marine.joes_lake allo_D TRUE 44.4661400079688 1.07021399031737e-06 allo_D
4 15021103 1 japan_marine.joes_lake allo_D TRUE 44.493223255102 0.0270832471332056 allo_D
4 15189457 1 japan_marine.joes_lake allo_D TRUE 44.6536413443613 1.18221021168097e-05 allo_D
4 15189469 1 japan_marine.joes_lake allo_D TRUE 44.6536531664634 1.18221021168097e-05 allo_D
4 15430920 1 japan_marine.joes_lake allo_D TRUE 44.8915246980363 4.92587588496463e-06 allo_D
4 15430925 1 japan_marine.joes_lake allo_D TRUE 44.8915296239122 4.92587588496463e-06 allo_D
4 15525380 1 japan_marine.joes_lake allo_D TRUE 44.919767828719 0.0282382048067475 allo_D
4 15668697 1 japan_marine.joes_lake allo_D TRUE 44.9587205282431 0.0389526995241596 allo_D
4 15717303 1 japan_marine.joes_lake allo_D TRUE 45.0093958520584 0.0506753238152413 allo_D
4 15793881 1 japan_marine.joes_lake allo_D TRUE 45.0892340396715 9.69593283741688e-05 allo_D
4 15793974 1 japan_marine.joes_lake allo_D TRUE 45.0893309989998 8.34058738519161e-06 allo_D
4 15793982 1 japan_marine.joes_lake allo_D TRUE 45.0893393395872 8.34058738519161e-06 allo_D
4 15871961 1 japan_marine.joes_lake allo_D TRUE 45.1706381725665 0.081298832979229 allo_D
4 16002522 1 japan_marine.joes_lake allo_D TRUE 45.3067576012922 3.64900698173187e-05 allo_D
4 16002557 1 japan_marine.joes_lake allo_D TRUE 45.306794091362 3.54474963941698e-05 allo_D
4 16002591 1 japan_marine.joes_lake allo_D TRUE 45.3068295388584 1.04257342314895e-06 allo_D
4 16002592 1 japan_marine.joes_lake allo_D TRUE 45.3068305814318 1.04257342314895e-06 allo_D
4 16047000 1 japan_marine.joes_lake allo_D TRUE 45.3531291820158 0.0183472071040711 allo_D
4 16064598 1 japan_marine.joes_lake allo_D TRUE 45.3714763891199 9.38316080834056e-06 allo_D
4 16064607 1 japan_marine.joes_lake allo_D TRUE 45.3714857722807 9.38316080834056e-06 allo_D
4 16334697 1 japan_marine.joes_lake allo_D TRUE 45.4531714178751 3.96416055536974e-08 allo_D
4 16759919 1 japan_marine.joes_lake allo_D TRUE 45.4531714575167 1.76925141204265e-12 allo_D
4 16759938 1 japan_marine.joes_lake allo_D TRUE 45.4531714575185 1.76925141204265e-12 allo_D
4 16764135 1 japan_marine.joes_lake allo_D TRUE 45.4531714579097 4.85300688524148e-12 allo_D
4 16764187 1 japan_marine.joes_lake allo_D TRUE 45.4531714579146 4.85300688524148e-12 allo_D
4 16972213 1 japan_marine.joes_lake allo_D TRUE 45.4531714773079 1.93933615832975e-08 allo_D
4 17364080 1 japan_marine.joes_lake allo_D TRUE 45.4531715267126 4.94046261678704e-08 allo_D
4 17660300 1 japan_marine.joes_lake allo_D TRUE 45.4531715800128 5.33002761926582e-08 allo_D
4 17940457 1 japan_marine.joes_lake allo_D TRUE 45.461974426027 0.000863065035744626 allo_D
4 17957034 1 japan_marine.joes_lake allo_D TRUE 45.4628374910627 0.000863065035744626 allo_D
4 18102363 1 japan_marine.joes_lake allo_D TRUE 45.4704039010633 0.00756641000062075 allo_D
4 18387175 1 japan_marine.joes_lake allo_D TRUE 45.4852323548826 0.000102045452742061 allo_D
4 18389135 1 japan_marine.joes_lake allo_D TRUE 45.4853344003353 0.000102045452742061 allo_D
4 18402965 1 japan_marine.joes_lake allo_D TRUE 45.4860544455452 0.000720045209888553 allo_D
4 18478278 1 japan_marine.joes_lake allo_D TRUE 45.4899755420667 0.00392109652153039 allo_D
4 19020682 1 japan_marine.joes_lake allo_D TRUE 45.5182152674483 0.00198608565595038 allo_D
4 19058829 1 japan_marine.joes_lake allo_D TRUE 45.5202013531042 0.00198608565595038 allo_D
4 19552986 1 japan_marine.joes_lake allo_D TRUE 45.5459291463642 0.00542704790952797 allo_D
4 19657224 1 japan_marine.joes_lake allo_D TRUE 45.5513561942737 0.00202508159681969 allo_D
4 19696120 1 japan_marine.joes_lake allo_D TRUE 45.5533812758705 2.44700830620559e-06 allo_D
4 19696167 1 japan_marine.joes_lake allo_D TRUE 45.5533837228788 2.44700830620559e-06 allo_D
4 19699602 1 japan_marine.joes_lake allo_D TRUE 45.5535625627412 0.000178839862329028 allo_D
4 19708733 1 japan_marine.joes_lake allo_D TRUE 45.5540379591845 2.03049625469021e-06 allo_D
4 19708772 1 japan_marine.joes_lake allo_D TRUE 45.5540399896808 2.03049625469021e-06 allo_D
4 19708827 1 japan_marine.joes_lake allo_D TRUE 45.5540428532011 6.76832080159784e-07 allo_D
4 19708840 1 japan_marine.joes_lake allo_D TRUE 45.5540435300332 6.76832080159784e-07 allo_D
4 19842962 1 japan_marine.joes_lake allo_D TRUE 45.561026458713 0.00366030791296623 allo_D
4 19913266 1 japan_marine.joes_lake allo_D TRUE 45.564686766626 0.001530161151031 allo_D
4 19942656 1 japan_marine.joes_lake allo_D TRUE 45.566216927777 0.000676519700455458 allo_D
4 19955650 1 japan_marine.joes_lake allo_D TRUE 45.5668934474774 0.000676519700455458 allo_D
4 20012727 1 japan_marine.joes_lake allo_D TRUE 45.5698651047764 4.84195260455067e-05 allo_D
4 20013657 1 japan_marine.joes_lake allo_D TRUE 45.5699135243025 4.84195260455067e-05 allo_D
4 20021055 1 japan_marine.joes_lake allo_D TRUE 45.5702986938226 8.84567470436082e-05 allo_D
4 20022754 1 japan_marine.joes_lake allo_D TRUE 45.5703871505696 8.84567470436082e-05 allo_D
4 20056543 1 japan_marine.joes_lake allo_D TRUE 45.5721463412852 0.00119778453353803 allo_D
4 20079549 1 japan_marine.joes_lake allo_D TRUE 45.5733441258188 0.00119778453353803 allo_D
4 20167544 1 japan_marine.joes_lake allo_D TRUE 45.5779254980707 0.00200066357776763 allo_D
4 20205971 1 japan_marine.joes_lake allo_D TRUE 45.5799261616485 0.00200066357776763 allo_D
4 20390335 1 japan_marine.joes_lake allo_D TRUE 45.5895248901428 0.00767282882990372 allo_D
4 20537708 1 japan_marine.joes_lake allo_D TRUE 45.5971977189727 1.64522260561739e-05 allo_D
4 20538024 1 japan_marine.joes_lake allo_D TRUE 45.5972141711988 9.89216118796321e-07 allo_D
4 20538043 1 japan_marine.joes_lake allo_D TRUE 45.5972151604149 9.89216118796321e-07 allo_D
4 20538062 1 japan_marine.joes_lake allo_D TRUE 45.597216149631 5.20640099921366e-08 allo_D
4 20538063 1 japan_marine.joes_lake allo_D TRUE 45.597216201695 5.20640099921366e-08 allo_D
4 20776642 1 japan_marine.joes_lake allo_D TRUE 45.6096375803018 4.32131254513024e-06 allo_D
4 20776725 1 japan_marine.joes_lake allo_D TRUE 45.6096419016143 4.32131254513024e-06 allo_D
4 20844554 1 japan_marine.joes_lake allo_D TRUE 45.6131733511112 3.80067247363058e-06 allo_D
4 20844627 1 japan_marine.joes_lake allo_D TRUE 45.6131771517837 3.80067247363058e-06 allo_D
4 20971606 1 japan_marine.joes_lake allo_D TRUE 45.619788187265 0.004831175355136 allo_D
4 21064399 1 japan_marine.joes_lake allo_D TRUE 45.6246193626202 4.6857606150752e-07 allo_D
4 21064408 1 japan_marine.joes_lake allo_D TRUE 45.6246198311962 4.6857606150752e-07 allo_D
4 21226225 1 japan_marine.joes_lake allo_D TRUE 45.633044672536 0.00842484133978871 allo_D
4 21601864 1 japan_marine.joes_lake allo_D TRUE 45.6526019438736 3.90480048650943e-06 allo_D
4 21601939 1 japan_marine.joes_lake allo_D TRUE 45.6526058486741 1.40572817741713e-06 allo_D
4 21601966 1 japan_marine.joes_lake allo_D TRUE 45.6526072544023 1.04128012878846e-07 allo_D
4 21601968 1 japan_marine.joes_lake allo_D TRUE 45.6526073585303 1.04128012878846e-07 allo_D
4 21628089 1 japan_marine.joes_lake allo_D TRUE 45.6539673224441 0.00127098652667712 allo_D
4 21652501 1 japan_marine.joes_lake allo_D TRUE 45.6552383089707 1.35366416742499e-06 allo_D
4 21652527 1 japan_marine.joes_lake allo_D TRUE 45.6552396626349 1.35366416742499e-06 allo_D
4 22054014 1 japan_marine.joes_lake allo_D TRUE 45.6761426844125 1.56192019318269e-06 allo_D
4 22054044 1 japan_marine.joes_lake allo_D TRUE 45.6761442463327 1.56192019318269e-06 allo_D
4 22094218 1 japan_marine.joes_lake allo_D TRUE 45.6782358657298 0.00209161939712743 allo_D
4 22631265 1 japan_marine.joes_lake allo_D TRUE 45.7061966842286 1.56192022870982e-07 allo_D
4 22631268 1 japan_marine.joes_lake allo_D TRUE 45.7061968404206 1.56192022870982e-07 allo_D
4 22792781 1 japan_marine.joes_lake allo_D TRUE 45.7146058543024 0.000464983642054051 allo_D
4 22801712 1 japan_marine.joes_lake allo_D TRUE 45.7150708379444 5.20640028867092e-08 allo_D
4 22801713 1 japan_marine.joes_lake allo_D TRUE 45.7150708900084 5.20640028867092e-08 allo_D
4 23417822 1 japan_marine.joes_lake allo_D TRUE 45.7471479929891 0.0221967082111192 allo_D
4 23844157 1 japan_marine.joes_lake allo_D TRUE 45.7693447012002 5.20640028867092e-08 allo_D
4 23844158 1 japan_marine.joes_lake allo_D TRUE 45.7693447532642 5.20640028867092e-08 allo_D
4 23849432 1 japan_marine.joes_lake allo_D TRUE 45.7696193388345 1.71811221605367e-06 allo_D
4 23849465 1 japan_marine.joes_lake allo_D TRUE 45.7696210569467 1.71811221605367e-06 allo_D
4 23852384 1 japan_marine.joes_lake allo_D TRUE 45.7697730317817 9.89216125901748e-07 allo_D
4 23852403 1 japan_marine.joes_lake allo_D TRUE 45.7697740209978 9.89216125901748e-07 allo_D
4 23992247 1 japan_marine.joes_lake allo_D TRUE 45.7770548599227 2.91558436771311e-06 allo_D
4 23992303 1 japan_marine.joes_lake allo_D TRUE 45.7770577755071 2.91558436771311e-06 allo_D
4 24010600 1 japan_marine.joes_lake allo_D TRUE 45.778010390634 0.000836356200416333 allo_D
4 24026664 1 japan_marine.joes_lake allo_D TRUE 45.7788467468345 1.04128012878846e-06 allo_D
4 24026684 1 japan_marine.joes_lake allo_D TRUE 45.7788477881146 1.04128012878846e-06 allo_D
4 24230120 1 japan_marine.joes_lake allo_D TRUE 45.7894394813409 1.09334413878059e-06 allo_D
4 24230141 1 japan_marine.joes_lake allo_D TRUE 45.789440574685 1.09334413878059e-06 allo_D
4 24230166 1 japan_marine.joes_lake allo_D TRUE 45.7894418762852 1.30160015743286e-06 allo_D
4 24232977 1 japan_marine.joes_lake allo_D TRUE 45.7895882282075 2.65526433196328e-06 allo_D
4 24233028 1 japan_marine.joes_lake allo_D TRUE 45.7895908834718 1.04128012878846e-07 allo_D
4 24233030 1 japan_marine.joes_lake allo_D TRUE 45.7895909875998 1.04128012878846e-07 allo_D
4 24233033 1 japan_marine.joes_lake allo_D TRUE 45.7895911437918 1.56192015765555e-07 allo_D
4 24233049 1 japan_marine.joes_lake allo_D TRUE 45.7895919768159 8.33024103030766e-07 allo_D
4 24368103 1 japan_marine.joes_lake allo_D TRUE 45.7966234291498 5.20640099921366e-08 allo_D
4 24368104 1 japan_marine.joes_lake allo_D TRUE 45.7966234812138 5.20640099921366e-08 allo_D
4 24430104 1 japan_marine.joes_lake allo_D TRUE 45.7998514496168 0.000868635884444302 allo_D
4 24446788 1 japan_marine.joes_lake allo_D TRUE 45.8007200855012 0.000868635884444302 allo_D
4 24490708 1 japan_marine.joes_lake allo_D TRUE 45.8030067366667 0.000332845193547371 allo_D
4 24497101 1 japan_marine.joes_lake allo_D TRUE 45.8033395818602 0.000332845193547371 allo_D
4 24511492 1 japan_marine.joes_lake allo_D TRUE 45.8040888349778 1.56192022870982e-07 allo_D
4 24511495 1 japan_marine.joes_lake allo_D TRUE 45.8040889911698 5.20640028867092e-08 allo_D
4 24511496 1 japan_marine.joes_lake allo_D TRUE 45.8040890432338 5.20640028867092e-08 allo_D
4 24589655 1 japan_marine.joes_lake allo_D TRUE 45.8081583139178 0.0031804339650563 allo_D
4 24650742 1 japan_marine.joes_lake allo_D TRUE 45.8113387478829 0.000545995236159058 allo_D
4 24661229 1 japan_marine.joes_lake allo_D TRUE 45.811884743119 7.80960100144057e-07 allo_D
4 24661244 1 japan_marine.joes_lake allo_D TRUE 45.8118855240791 7.80960100144057e-07 allo_D
4 24661296 1 japan_marine.joes_lake allo_D TRUE 45.8118882314075 1.24953616165158e-06 allo_D
4 24661320 1 japan_marine.joes_lake allo_D TRUE 45.8118894809436 1.24953616165158e-06 allo_D
4 24713057 1 japan_marine.joes_lake allo_D TRUE 45.8145831164479 0.00269363550427926 allo_D
4 24778329 1 japan_marine.joes_lake allo_D TRUE 45.8179814382802 5.20640099921366e-08 allo_D
4 24778330 1 japan_marine.joes_lake allo_D TRUE 45.8179814903442 5.20640099921366e-08 allo_D
4 24966107 1 japan_marine.joes_lake allo_D TRUE 45.8277579132927 0.000875143885252783 allo_D
4 24982916 1 japan_marine.joes_lake allo_D TRUE 45.828633057178 0.000875143885252783 allo_D
4 25004586 1 japan_marine.joes_lake allo_D TRUE 45.8297612841988 0.00112822702084969 allo_D
4 25243041 1 japan_marine.joes_lake allo_D TRUE 45.8421762068687 3.01971237348653e-06 allo_D
4 25243099 1 japan_marine.joes_lake allo_D TRUE 45.8421792265811 9.89216125901748e-07 allo_D
4 25243118 1 japan_marine.joes_lake allo_D TRUE 45.8421802157972 5.20640099921366e-08 allo_D
4 25243119 1 japan_marine.joes_lake allo_D TRUE 45.8421802678612 5.20640099921366e-08 allo_D
4 25360942 1 japan_marine.joes_lake allo_D TRUE 45.8483146052991 1.56192022870982e-07 allo_D
4 25360945 1 japan_marine.joes_lake allo_D TRUE 45.8483147614911 1.56192022870982e-07 allo_D
4 25862018 1 japan_marine.joes_lake allo_D TRUE 45.87440262942 0.00353644764150118 allo_D
4 25929943 1 japan_marine.joes_lake allo_D TRUE 45.8779390770615 0.00210593699891604 allo_D
4 25970392 1 japan_marine.joes_lake allo_D TRUE 45.8800450140604 5.20640099921366e-08 allo_D
4 25970393 1 japan_marine.joes_lake allo_D TRUE 45.8800450661244 5.20640099921366e-08 allo_D
4 25970404 1 japan_marine.joes_lake allo_D TRUE 45.8800456388285 5.72704067280938e-07 allo_D
4 26029313 1 japan_marine.joes_lake allo_D TRUE 45.8831126773874 3.12384038636537e-07 allo_D
4 26029319 1 japan_marine.joes_lake allo_D TRUE 45.8831129897714 3.12384038636537e-07 allo_D
4 26155627 1 japan_marine.joes_lake allo_D TRUE 45.8896890903044 0.00172264178306136 allo_D
4 26188714 1 japan_marine.joes_lake allo_D TRUE 45.8914117320875 0.00141520382467775 allo_D
4 26215896 1 japan_marine.joes_lake allo_D TRUE 45.8928269359122 0.00141520382467775 allo_D
4 26313855 1 japan_marine.joes_lake allo_D TRUE 45.8979270739249 3.12384038636537e-06 allo_D
4 26313915 1 japan_marine.joes_lake allo_D TRUE 45.8979301977653 3.12384038636537e-06 allo_D
4 26402315 1 japan_marine.joes_lake allo_D TRUE 45.9025326559399 0.000649862929130052 allo_D
4 26414797 1 japan_marine.joes_lake allo_D TRUE 45.903182518869 0.000649862929130052 allo_D
4 26430138 1 japan_marine.joes_lake allo_D TRUE 45.9039812327927 1.56192022870982e-07 allo_D
4 26430141 1 japan_marine.joes_lake allo_D TRUE 45.9039813889847 1.56192022870982e-07 allo_D
4 26430209 1 japan_marine.joes_lake allo_D TRUE 45.9039849293372 1.50985618319055e-06 allo_D
4 26430238 1 japan_marine.joes_lake allo_D TRUE 45.9039864391933 4.6857606150752e-07 allo_D
4 26430247 1 japan_marine.joes_lake allo_D TRUE 45.9039869077694 4.6857606150752e-07 allo_D
4 26431510 1 japan_marine.joes_lake allo_D TRUE 45.9040526646096 6.57568402075981e-05 allo_D
4 26441400 1 japan_marine.joes_lake allo_D TRUE 45.9045675776339 0.000514913024282748 allo_D
4 26788716 1 japan_marine.joes_lake allo_D TRUE 45.9226502401154 0.018082662481504 allo_D
4 27273195 1 japan_marine.joes_lake allo_D TRUE 45.9478741579205 1.71811220894824e-06 allo_D
4 27273228 1 japan_marine.joes_lake allo_D TRUE 45.9478758760327 1.71811220894824e-06 allo_D
4 27333154 1 japan_marine.joes_lake allo_D TRUE 45.9509958636862 0.00311998765351262 allo_D
4 27529069 1 japan_marine.joes_lake allo_D TRUE 45.9611959835196 0.00223401445489912 allo_D
4 27571978 1 japan_marine.joes_lake allo_D TRUE 45.9634299979745 0.00132622643757685 allo_D
4 27597451 1 japan_marine.joes_lake allo_D TRUE 45.9647562244121 1.50985618319055e-06 allo_D
4 27597480 1 japan_marine.joes_lake allo_D TRUE 45.9647577342683 1.50985618319055e-06 allo_D
4 27912477 1 japan_marine.joes_lake allo_D TRUE 45.9811577401237 0.0164000058554379 allo_D
4 28451252 1 japan_marine.joes_lake allo_D TRUE 50.6146145001755 6.12183796988575e-08 allo_D
4 28457181 1 japan_marine.joes_lake allo_D TRUE 50.6146145613939 6.12183796988575e-08 allo_D
4 28505828 1 japan_marine.joes_lake allo_D TRUE 50.6729996297405 0.0583850683466309 allo_D
4 28623232 1 japan_marine.joes_lake allo_D TRUE 50.932821640629 0.259822010888449 allo_D
4 29167023 1 japan_marine.joes_lake allo_D TRUE 52.1362633557583 0.392609993387588 allo_D
4 29344429 1 japan_marine.joes_lake allo_D TRUE 52.5288733491459 0.392609993387588 allo_D
4 29785621 1 japan_marine.joes_lake allo_D TRUE 54.589616343669 0.994474519613775 allo_D
4 29997122 1 japan_marine.joes_lake allo_D TRUE 55.5840908632828 0.0802628831533099 allo_D
4 30014192 1 japan_marine.joes_lake allo_D TRUE 55.6643537464361 0.0802628831533099 allo_D
4 30054899 1 japan_marine.joes_lake allo_D TRUE 55.8613610274177 0.197007280981651 allo_D
4 31078678 1 japan_marine.joes_lake allo_D TRUE 61.5239332007681 2.07686823324681 allo_D
4 31331124 1 japan_marine.joes_lake allo_D TRUE 63.6008014340149 0.149739193142487 allo_D
4 31347075 1 japan_marine.joes_lake allo_D TRUE 63.7505406271574 0.149739193142487 allo_D
4 31556590 1 japan_marine.joes_lake allo_D TRUE 65.9212385143485 6.2164678439558e-05 allo_D
4 31556596 1 japan_marine.joes_lake allo_D TRUE 65.9213006790269 3.1082339219779e-05 allo_D
4 31556599 1 japan_marine.joes_lake allo_D TRUE 65.9213317613661 3.1082339219779e-05 allo_D
4 31556604 1 japan_marine.joes_lake allo_D TRUE 65.9213835652648 5.18038986996316e-05 allo_D
4 31556622 1 japan_marine.joes_lake allo_D TRUE 65.9215700593001 0.000186494035304463 allo_D
4 31795344 1 japan_marine.joes_lake allo_D TRUE 68.7449576264655 6.90346426353017e-05 allo_D
4 31795349 1 japan_marine.joes_lake allo_D TRUE 68.7450266611082 6.90346426353017e-05 allo_D
4 32224056 1 japan_marine.joes_lake allo_D TRUE 73.5175728022698 4.77254614116161 allo_D
4 6739026 1 pri_limnetic.pri_benthic para_D TRUE 39.4641539662462 0.124622556461105 para_D
4 7259008 1 pri_limnetic.pri_benthic para_D TRUE 39.5887765227073 0.124622556461105 para_D
4 7509743 1 pri_limnetic.pri_benthic para_D TRUE 39.7622021896068 0.00382130313958839 para_D
4 7512903 1 pri_limnetic.pri_benthic para_D TRUE 39.7660234927464 2.17669166175938e-05 para_D
4 7512921 1 pri_limnetic.pri_benthic para_D TRUE 39.766045259663 2.41854629479121e-06 para_D
4 7512923 1 pri_limnetic.pri_benthic para_D TRUE 39.7660476782093 2.41854629479121e-06 para_D
4 7512954 1 pri_limnetic.pri_benthic para_D TRUE 39.7660851656768 3.74874675088677e-05 para_D
4 7916965 1 pri_limnetic.pri_benthic para_D TRUE 40.0330697789369 0.0565430514038283 para_D
4 8003629 1 pri_limnetic.pri_benthic para_D TRUE 40.0896128303408 0.042733609211524 para_D
4 8032176 1 pri_limnetic.pri_benthic para_D TRUE 40.1323464395523 0.042733609211524 para_D
4 8238870 1 pri_limnetic.pri_benthic para_D TRUE 40.4417583084831 0.0356110932197637 para_D
4 8273440 1 pri_limnetic.pri_benthic para_D TRUE 40.4773694017029 0.00875888475508901 para_D
4 9126274 1 pri_limnetic.pri_benthic para_D TRUE 40.4861282864579 0.000831311265166335 para_D
4 9128483 1 pri_limnetic.pri_benthic para_D TRUE 40.4869595977231 0.000831311265166335 para_D
4 9609847 1 pri_limnetic.pri_benthic para_D TRUE 40.6681109403433 0.018071705869076 para_D
4 9657868 1 pri_limnetic.pri_benthic para_D TRUE 40.6861826462123 0.018071705869076 para_D
4 10433073 1 pri_limnetic.pri_benthic para_D TRUE 41.0357322430871 2.20915242366004e-05 para_D
4 10433106 1 pri_limnetic.pri_benthic para_D TRUE 41.0357543346113 2.20915242366004e-05 para_D
4 11037806 1 pri_limnetic.pri_benthic para_D TRUE 41.4405647802537 0.00353062723717557 para_D
4 11043080 1 pri_limnetic.pri_benthic para_D TRUE 41.4440954074908 0.00353062723717557 para_D
4 11257809 1 pri_limnetic.pri_benthic para_D TRUE 41.5904302868973 0.071597900640441 para_D
4 11358757 1 pri_limnetic.pri_benthic para_D TRUE 41.6620281875377 0.0155156682094812 para_D
4 11380633 1 pri_limnetic.pri_benthic para_D TRUE 41.6775438557472 7.0925526785004e-07 para_D
4 11380634 1 pri_limnetic.pri_benthic para_D TRUE 41.6775445650025 7.0925526785004e-07 para_D
4 11380693 1 pri_limnetic.pri_benthic para_D TRUE 41.6775864110632 4.18460607178872e-05 para_D
4 11418769 1 pri_limnetic.pri_benthic para_D TRUE 41.7045920145896 0.0270056035264261 para_D
4 11594954 1 pri_limnetic.pri_benthic para_D TRUE 41.8295521537141 0.124960139124461 para_D
4 11863564 1 pri_limnetic.pri_benthic para_D TRUE 42.0770869095026 9.31152754901632e-09 para_D
4 11876038 1 pri_limnetic.pri_benthic para_D TRUE 42.0770869188141 1.79198877958697e-11 para_D
4 11876062 1 pri_limnetic.pri_benthic para_D TRUE 42.0770869188321 1.56745727508678e-11 para_D
4 11876083 1 pri_limnetic.pri_benthic para_D TRUE 42.0770869188477 1.56745727508678e-11 para_D
4 11886388 1 pri_limnetic.pri_benthic para_D TRUE 42.0770869265402 7.69242092246714e-09 para_D
4 12204201 1 pri_limnetic.pri_benthic para_D TRUE 42.2756688292415 0.000301397190291652 para_D
4 12204534 1 pri_limnetic.pri_benthic para_D TRUE 42.2759702264318 0.000301397190291652 para_D
4 12327074 1 pri_limnetic.pri_benthic para_D TRUE 42.3868807720702 9.32249567568988e-05 para_D
4 12327177 1 pri_limnetic.pri_benthic para_D TRUE 42.386973997027 9.32249567568988e-05 para_D
4 12328002 1 pri_limnetic.pri_benthic para_D TRUE 42.3877207017777 9.0509666748062e-06 para_D
4 12328012 1 pri_limnetic.pri_benthic para_D TRUE 42.3877297527444 9.0509666748062e-06 para_D
4 12328035 1 pri_limnetic.pri_benthic para_D TRUE 42.3877505699677 2.08172233513437e-05 para_D
4 12328222 1 pri_limnetic.pri_benthic para_D TRUE 42.3879198230446 0.000169253076833797 para_D
4 12350305 1 pri_limnetic.pri_benthic para_D TRUE 42.4079070727535 0.0173561336964454 para_D
4 12369481 1 pri_limnetic.pri_benthic para_D TRUE 42.4252632064499 0.0173561336964454 para_D
4 12459846 1 pri_limnetic.pri_benthic para_D TRUE 42.4672409671851 0.0119180457494323 para_D
4 12488045 1 pri_limnetic.pri_benthic para_D TRUE 42.4791590129345 0.00643470500851606 para_D
4 12503270 1 pri_limnetic.pri_benthic para_D TRUE 42.485593717943 0.00643470500851606 para_D
4 12669685 1 pri_limnetic.pri_benthic para_D TRUE 42.5559274738702 0.00146022369815313 para_D
4 12673140 1 pri_limnetic.pri_benthic para_D TRUE 42.5573876975684 0.00146022369815313 para_D
